system_size_kw,tilt,azimuth,losses,tilt_deviation,azimuth_deviation,latitude,solrad_annual,ac_annual,city,region,effective_irradiance,azimuth_cos_factor,combined_orientation_factor,loss_adjusted_capacity,theoretical_max_kwh,capacity_factor,latitude_tilt_ratio,north_distance,solrad_per_lat_degree,size_x_solrad,size_x_orientation
13.96,37.1,358.9,14.3,0.2800000000000011,-1.1000000000000227,-36.82,4.834485104215848,19416.5,Concepción,Biobío,4.834427375730303,0.9998157121216442,0.9998037733431309,11.96372,21111.02553781837,0.15877474454082766,1.0076045627376427,1.1000000000000227,0.13130051885431418,67.48941205485325,13.957260675870108
10.46,39.9,333.8,12.0,3.0799999999999983,-26.200000000000045,-36.82,4.834485104215848,14531.8,Concepción,Biobío,4.8275016254993,0.897258369674328,0.8959622678986908,9.2048,16242.670997859406,0.15859285645686544,1.0836501901140685,26.19999999999999,0.13130051885431418,50.56871419009778,9.371765322220307
3.44,50.6,317.9,18.7,13.78,-42.10000000000002,-36.82,4.834485104215848,4112.1,Concepción,Biobío,4.695336462384572,0.7419758409756162,0.7206199099265489,2.7967199999999997,4935.055930941829,0.13645866517999364,1.374253123302553,42.10000000000002,0.13130051885431418,16.630628758502517,2.478932490147328
8.27,43.1,20.8,12.0,6.280000000000001,20.80000000000001,-36.82,4.834485104215848,11543.0,Concepción,Biobío,4.805474323099154,0.9348256763960144,0.9292159739156942,7.2776,12841.958809971058,0.15933422780253212,1.1705594785442694,20.8,0.13130051885431418,39.98119181186507,7.6846161042827905
5.19,46.5,346.3,17.1,9.68,-13.700000000000044,-36.82,4.834485104215848,6835.4,Concepción,Biobío,4.765652783023482,0.971549119997646,0.9577164202084746,4.30251,7592.153484595002,0.1503462049427684,1.2629005975013579,13.699999999999989,0.13130051885431418,25.090977690880255,4.970548220881984
13.5,31.9,8.3,17.6,-4.920000000000002,8.300000000000011,-36.82,4.834485104215848,17939.1,Concepción,Biobío,4.8166720539953864,0.9895257890689694,0.98587980150356,11.123999999999999,19629.26648924344,0.15169203450025368,0.866376969038566,8.3,0.13130051885431418,65.26554890691395,13.30937732029806
3.8,32.6,31.0,12.9,-4.219999999999999,31.0,-36.82,4.834485104215848,5158.6,Concepción,Biobío,4.8213780972330875,0.8571673007021123,0.8548433928704593,3.3097999999999996,5840.430261245769,0.1549687575102139,0.8853883758826725,31.0,0.13130051885431418,18.371043396020223,3.2484048929077454
2.71,34.9,327.3,15.0,-1.9200000000000017,-32.69999999999999,-36.82,4.834485104215848,3577.8,Concepción,Biobío,4.831770935862688,0.8415107819453063,0.8410383424023221,2.3035,4064.7262997098405,0.15071020573219432,0.9478544269418794,32.69999999999999,0.13130051885431418,13.101454632424948,2.279213907910293
11.16,35.7,358.9,12.2,-1.1199999999999974,-1.1000000000000227,-36.82,4.834485104215848,15889.4,Concepción,Biobío,4.833561476020242,0.9998157121216442,0.9996246973678041,9.79848,17290.27104544427,0.16253211895059,0.9695817490494297,1.1000000000000227,0.13130051885431418,53.95285376304887,11.155811622624695
7.89,28.8,355.7,13.8,-8.02,-4.2999999999999545,-36.82,4.834485104215848,10926.2,Concepción,Biobío,4.787201073774112,0.9971851335251158,0.9874320923649453,6.80118,12001.27424139812,0.15808404372912943,0.7821835958718089,4.300000000000011,0.13130051885431418,38.14408747226304,7.790839208759419
12.9,46.9,9.5,19.7,10.079999999999998,9.5,-36.82,4.834485104215848,16501.1,Concepción,Biobío,4.759861609423632,0.9862856015372314,0.9710616269332413,10.3587,18278.82800989986,0.14602226469859472,1.273764258555133,9.5,0.13130051885431418,62.364857844384446,12.526694987438812
2.97,43.9,31.0,16.9,7.079999999999998,31.0,-36.82,4.834485104215848,3829.5,Concepción,Biobío,4.797622263989367,0.8571673007021123,0.8506314193058511,2.46807,4355.124392674134,0.14719108897191088,1.1922868006518197,31.0,0.13130051885431418,14.35842075952107,2.526375315338378
12.41,34.4,326.8,18.5,-2.4200000000000017,-33.19999999999999,-36.82,4.834485104215848,15726.2,Concepción,Biobío,4.830173477708561,0.8367643134589619,0.8360180467694408,10.114149999999999,17847.298243633722,0.1446598155118681,0.9342748506246604,33.19999999999999,0.13130051885431418,59.995960143318676,10.37498396040876
2.49,42.0,14.2,15.4,5.18,14.199999999999989,-36.82,4.834485104215848,3372.2,Concepción,Biobío,4.814740944647169,0.969445349895139,0.9654861105410343,2.1065400000000003,3717.173231773722,0.15460013570262784,1.1406844106463878,14.2,0.13130051885431418,12.037867909497463,2.4040604152471756
2.36,38.6,25.8,12.4,1.7800000000000011,25.80000000000001,-36.82,4.834485104215848,3276.1,Concepción,Biobío,4.832152290605995,0.9003187714021934,0.899884335089358,2.06736,3648.0367106438616,0.15846780434950855,1.0483432916892994,25.8,0.13130051885431418,11.409384845949402,2.1237270308108847
8.0,42.6,355.3,17.1,5.780000000000001,-4.7000000000000455,-36.82,4.834485104215848,10692.5,Concepción,Biobío,4.809906212198734,0.9966373868180365,0.9915704061194182,6.632,11702.74140207322,0.1525756278538813,1.1569799022270506,4.699999999999989,0.13130051885431418,38.67588083372679,7.932563248955345
4.88,26.1,356.6,15.0,-10.72,-3.3999999999999773,-36.82,4.834485104215848,6605.9,Concepción,Biobío,4.7501133163205465,0.9982398279237653,0.980818473381421,4.148,7319.5071374848785,0.15452831424507824,0.7088538837588267,3.3999999999999773,0.13130051885431418,23.59228730857334,4.7863941501013345
9.72,35.7,10.5,11.8,-1.1199999999999974,10.5,-36.82,4.834485104215848,13855.2,Concepción,Biobío,4.833561476020242,0.9832549075639546,0.9830670567511965,8.57304,15127.875474914024,0.16272055921979817,0.9695817490494297,10.5,0.13130051885431418,46.99119521297805,9.555411791621632
2.34,36.4,8.6,14.1,-0.4200000000000017,8.599999999999994,-36.82,4.834485104215848,3245.8,Concepción,Biobío,4.8343552154464975,0.9887563810470059,0.9887298159947296,2.0100599999999997,3546.925871931739,0.15834406587831248,0.988593155893536,8.6,0.13130051885431418,11.312695143865085,2.3136277694276672
2.46,41.8,14.6,16.3,4.979999999999997,14.599999999999994,-36.82,4.834485104215848,3300.3,Concepción,Biobío,4.816235215399631,0.9677091704819712,0.9640561269029707,2.05902,3633.320054538118,0.15314901436685602,1.1352525801195001,14.6,0.13130051885431418,11.892833356370987,2.371578072181308
11.45,31.8,14.0,17.4,-5.02,14.0,-36.82,4.834485104215848,15188.1,Concepción,Biobío,4.815941055421298,0.9702957262759965,0.9665738798114133,9.4577,16688.935066101913,0.15142370042471737,0.8636610537751223,14.0,0.13130051885431418,55.354854443271456,11.067270923840681
4.73,16.8,335.5,12.4,-20.02,-24.5,-36.82,4.834485104215848,6175.1,Concepción,Biobío,4.542352523628969,0.9099612708765432,0.8549752013024601,4.14348,7311.531203959944,0.149031731781015,0.45627376425855515,24.5,0.13130051885431418,22.867114542940964,4.044032702160637
10.53,28.2,24.8,18.8,-8.620000000000001,24.80000000000001,-36.82,4.834485104215848,13410.7,Concepción,Biobío,4.779875355737944,0.9077774785329086,0.8975233359080076,8.55036,15087.854640324302,0.1453847888398878,0.7658881042911461,24.8,0.13130051885431418,50.90712814739288,9.450920727111319
11.75,36.3,29.2,13.8,-0.5200000000000031,29.19999999999999,-36.82,4.834485104215848,15907.0,Concepción,Biobío,4.834286000817743,0.8729220772698097,0.8728861268535567,10.1285,17872.620067988333,0.15454192169435538,0.9858772406300923,29.2,0.13130051885431418,56.805199974536215,10.25641199052929
2.77,37.3,4.7,12.7,0.4799999999999969,4.699999999999989,-36.82,4.834485104215848,3922.5,Concepción,Biobío,4.8343154538108815,0.9966373868180366,0.9966024130964025,2.41821,4267.142081711019,0.16165125364719846,1.01303639326453,4.7,0.13130051885431418,13.3915237386779,2.760588684277035
12.01,50.3,322.6,12.0,13.479999999999997,-37.39999999999998,-36.82,4.834485104215848,15806.7,Concepción,Biobío,4.701301561123252,0.7944146205354183,0.7725295693734644,10.5688,18649.567751844308,0.1502429482280748,1.3661053775122216,37.39999999999998,0.13130051885431418,58.062166101632336,9.278080128175308
5.49,41.5,357.1,18.0,4.68,-2.8999999999999773,-36.82,4.834485104215848,7275.2,Concepción,Biobío,4.818366582959982,0.9987193571841863,0.9953895549735268,4.5018,7943.8180403880015,0.15127546140346498,1.127104834329169,2.8999999999999773,0.13130051885431418,26.541323222145007,5.464688656804662
7.06,37.5,4.9,13.5,0.6799999999999997,4.900000000000006,-36.82,4.834485104215848,9902.5,Concepción,Biobío,4.8341446272832735,0.9963452961909064,0.9962751268589258,6.1068999999999996,10776.156735271552,0.16011648363020167,1.0184682237914178,4.9,0.13130051885431418,34.131464835763886,7.033702395624016
3.13,36.6,331.4,14.8,-0.2199999999999988,-28.600000000000023,-36.82,4.834485104215848,4187.1,Concepción,Biobío,4.834449465684877,0.8779829754279804,0.8779765031723444,2.66676,4705.7301962293095,0.1527090901133529,0.9940249864204237,28.600000000000023,0.13130051885431418,15.131938376195604,2.748066454929438
12.9,45.7,351.0,12.2,8.880000000000003,-9.0,-36.82,4.834485104215848,18104.8,Concepción,Biobío,4.7765380457101845,0.9876883405951378,0.9758497201786804,11.3262,19986.065993389882,0.16021379774167285,1.2411732753938078,9.0,0.13130051885431418,62.364857844384446,12.588461390304978
9.29,32.1,324.8,16.9,-4.719999999999999,-35.19999999999999,-36.82,4.834485104215848,11905.8,Concepción,Biobío,4.818090031706291,0.8171448983351286,0.8143737345875484,7.719989999999999,13622.594480788784,0.14629812583865404,0.8718087995654535,35.19999999999999,0.13130051885431418,44.91236661816523,7.565531994318324
8.56,35.7,15.2,17.8,-1.1199999999999974,15.199999999999989,-36.82,4.834485104215848,11316.6,Concepción,Biobío,4.833561476020242,0.9650164944723115,0.9648321281076822,7.03632,12416.19924340106,0.1509169760594034,0.9695817490494297,15.2,0.13130051885431418,41.383192492087666,8.25896301660176
14.59,28.1,4.1,13.4,-8.719999999999999,4.099999999999994,-36.82,4.834485104215848,20258.6,Concepción,Biobío,4.77860341949552,0.997440782930944,0.9859113914533822,12.63494,22295.45166627126,0.1585075785316145,0.7631721890277023,4.1,0.13130051885431418,70.53513767050923,14.384447201304846
6.35,48.2,318.9,19.5,11.380000000000004,-41.10000000000002,-36.82,4.834485104215848,7618.0,Concepción,Biobío,4.7394396604382685,0.7535633923016376,0.7387484191469185,5.111749999999999,9020.127919488505,0.13695034696005465,1.3090711569799023,41.10000000000002,0.13130051885431418,30.698980411770634,4.691052461582932
13.58,40.0,8.8,10.3,3.1799999999999997,8.800000000000011,-36.82,4.834485104215848,19680.5,Concepción,Biobío,4.827040909588068,0.9882283814465528,0.9867066962516251,12.18126,21494.893807511828,0.1654368497858118,1.0863661053775122,8.8,0.13130051885431418,65.65230771525123,13.399476935097068
11.36,31.2,358.6,11.3,-5.620000000000001,-1.3999999999999773,-36.82,4.834485104215848,16260.9,Concepción,Biobío,4.811247071015923,0.9997014897811831,0.9948962011291834,10.076319999999999,17780.543915038965,0.16340379606405558,0.8473655621944595,1.3999999999999773,0.13130051885431418,54.919750783892034,11.302020844827522
14.07,35.9,12.9,15.9,-0.9200000000000016,12.900000000000006,-36.82,4.834485104215848,19083.6,Concepción,Biobío,4.8338618843485675,0.9747611941912218,0.9746355364367808,11.83287,20880.129320619744,0.1548324911645296,0.9750135795763172,12.9,0.13130051885431418,68.02120541631699,13.713121997665507
13.8,40.9,350.2,17.0,4.079999999999998,-9.799999999999956,-36.82,4.834485104215848,18473.1,Concepción,Biobío,4.82223296940814,0.9854078984834902,0.9829105590248844,11.454,20211.580220046242,0.15281169346833431,1.1108093427485062,9.800000000000011,0.13130051885431418,66.71589443817871,13.564165714543407
14.88,34.8,340.0,12.5,-2.020000000000003,-20.0,-36.82,4.834485104215848,20798.7,Concepción,Biobío,4.831480877387533,0.9396926207859084,0.9391086806721467,13.020000000000001,22974.92356076498,0.1595618831934011,0.9451385116784355,20.0,0.13130051885431418,71.93713835073183,13.973937168401543
3.71,32.5,340.7,15.5,-4.32,-19.299999999999955,-36.82,4.834485104215848,5002.1,Concepción,Biobío,4.8207498498461945,0.9438009515832297,0.9411195189456543,3.13495,5531.892213273438,0.15391266354047436,0.8826724606192287,19.30000000000001,0.13130051885431418,17.935939736640798,3.491553415288377
12.35,31.6,346.5,13.2,-5.219999999999999,-13.5,-36.82,4.834485104215848,17206.3,Concepción,Biobío,4.814435049969586,0.9723699203976766,0.9683372117986976,10.7198,18916.02039836316,0.1590436840256595,0.8582292232482347,13.5,0.13130051885431418,59.705891037065726,11.958964565713915
12.46,39.5,0.5,15.5,2.6799999999999997,0.5,-36.82,4.834485104215848,17057.6,Concepción,Biobío,4.8291974217103855,0.9999619230641713,0.9988682220696012,10.5287,18578.80781061645,0.1562772561695141,1.0727865290602934,0.5,0.13130051885431418,60.237684398529474,12.445898046987232
10.38,34.0,3.7,16.6,-2.8200000000000003,3.6999999999999886,-36.82,4.834485104215848,14021.6,Concepción,Biobío,4.828630662188643,0.997915618272179,0.9967071671115534,8.65692,15275.889037761714,0.15420416853626134,0.9234111895708854,3.7,0.13130051885431418,50.18195538176051,10.345820394617926
5.63,33.2,355.2,19.7,-3.6199999999999974,-4.7999999999999545,-36.82,4.834485104215848,7307.2,Concepción,Biobío,4.824839095874752,0.9964928592495044,0.9945046064728474,4.5208900000000005,7977.504007421412,0.14816256681022247,0.9016838674633352,4.800000000000011,0.13130051885431418,27.218151136735226,5.599060934442131
14.55,26.1,349.4,14.6,-10.72,-10.600000000000025,-36.82,4.834485104215848,19737.4,Concepción,Biobío,4.7501133163205465,0.9829353491495542,0.9657810894909773,12.4257,21926.22946920103,0.15485414803307757,0.7088538837588267,10.600000000000023,0.13130051885431418,70.34175826634059,14.05211485209372
4.66,37.4,351.2,16.5,0.5799999999999983,-8.799999999999955,-36.82,4.834485104215848,6294.0,Concepción,Biobío,4.834237403509831,0.9882283814465529,0.988177748367225,3.8911,6866.184720990214,0.15418307954612265,1.0157523085279738,8.800000000000011,0.13130051885431418,22.528700585645854,4.604908307391269
8.49,35.4,62.7,15.8,-1.4200000000000017,62.69999999999999,-36.82,4.834485104215848,9912.6,Concepción,Biobío,4.833000435953088,0.4586495544843151,0.45850870340656985,7.14858,12614.291787097796,0.13328331477806282,0.9614340032590982,62.7,0.13130051885431418,41.044778534792556,3.8927388919217782
8.78,34.2,340.7,13.2,-2.6199999999999974,-19.299999999999955,-36.82,4.834485104215848,12184.2,Concepción,Biobío,4.829431492497932,0.9438009515832297,0.9428143721553311,7.62104,13447.988590901099,0.15841576434611668,0.928843020097773,19.30000000000001,0.13130051885431418,42.44677921501515,8.277910187523807
4.1,38.4,346.1,12.5,1.5799999999999983,-13.899999999999975,-36.82,4.834485104215848,5780.2,Concepción,Biobío,4.832647036029746,0.9707164815781909,0.9703474157844091,3.5874999999999995,6330.456088651639,0.16093662991424434,1.0429114611624117,13.899999999999977,0.13130051885431418,19.821388927284975,3.978424404716077
11.39,42.8,82.3,19.9,5.979999999999997,82.30000000000001,-36.82,4.834485104215848,11090.3,Concepción,Biobío,4.80817739344081,0.13398618541829196,0.1332570757534879,9.12339,16099.015965057419,0.11115153483188407,1.162411732753938,82.3,0.13130051885431418,55.06478533701851,1.5177980928322274
3.16,42.4,10.5,12.1,5.579999999999998,10.5,-36.82,4.834485104215848,4462.3,Concepción,Biobío,4.8115764237673755,0.9832549075639546,0.9785956580283356,2.7776400000000003,4901.387609779051,0.1612009421420727,1.151548071700163,10.5,0.13130051885431418,15.276972929322081,3.0923622793695404
11.01,41.2,325.5,17.9,4.380000000000003,-34.5,-36.82,4.834485104215848,13968.3,Concepción,Biobío,4.82036585256648,0.8241261886220157,0.8217193045801471,9.039209999999999,15950.47302609081,0.14482786507906883,1.1189570885388376,34.5,0.13130051885431418,53.22768099741649,9.047129543427419
13.03,34.9,21.1,11.5,-1.9200000000000017,21.09999999999999,-36.82,4.834485104215848,18399.0,Concepción,Biobío,4.831770935862688,0.9329535348254892,0.9324297576486841,11.53155,20348.423946784897,0.16119282162344012,0.9478544269418794,21.1,0.13130051885431418,62.9933409079325,12.149559742162353
6.54,32.3,337.2,18.0,-4.520000000000003,-22.799999999999955,-36.82,4.834485104215848,8504.0,Concepción,Biobío,4.819449302510656,0.9218631515885009,0.9189960517324022,5.3628,9463.127501664394,0.14843673634675267,0.877240630092341,22.80000000000001,0.13130051885431418,31.61753258157165,6.0102341783299105
11.22,28.5,22.7,11.9,-8.32,22.69999999999999,-36.82,4.834485104215848,15572.1,Concepción,Biobío,4.783603787213151,0.9225380894562465,0.9128286887724482,9.884820000000001,17442.62549246704,0.15843466901081726,0.7740358500814775,22.7,0.13130051885431418,54.24292286930182,10.241937888026868
4.04,32.1,354.7,19.7,-4.719999999999999,-5.2999999999999545,-36.82,4.834485104215848,5240.7,Concepción,Biobío,4.818090031706291,0.9957246981845822,0.9923479210771179,3.24412,5724.532182945382,0.1480825308558253,0.8718087995654535,5.300000000000011,0.13130051885431418,19.531319821032028,4.009085601151556
13.0,37.0,349.0,16.9,0.1799999999999997,-11.0,-36.82,4.834485104215848,17456.6,Concepción,Biobío,4.83446124700774,0.981627183447664,0.9816223393156631,10.802999999999999,19062.834042007988,0.15328942746750965,1.0048886474741987,11.0,0.13130051885431418,62.84830635480603,12.76109041110362
14.38,30.5,40.2,10.9,-6.32,40.19999999999999,-36.82,4.834485104215848,19402.9,Concepción,Biobío,4.805103958031342,0.7637960286346424,0.7591541273176043,12.81258,22608.912912149473,0.1540294104571926,0.8283541553503531,40.2,0.13130051885431418,69.5198957986239,10.916636350827151
3.99,37.6,14.2,16.9,0.7800000000000011,14.199999999999989,-36.82,4.834485104215848,5330.9,Concepción,Biobío,4.83403712541382,0.969445349895139,0.9693555179984394,3.31569,5850.823679047068,0.15251885421315844,1.0211841390548615,14.2,0.13130051885431418,19.289595565821237,3.8677285168137736
10.99,29.1,24.3,16.0,-7.719999999999999,24.30000000000001,-36.82,4.834485104215848,14512.3,Concepción,Biobío,4.790667116799398,0.9114032766354452,0.9031426539536009,9.2316,16289.961931148844,0.1507420610683851,0.7903313416621401,24.3,0.13130051885431418,53.13099129533217,9.925537766950075
8.58,23.5,10.9,13.4,-13.32,10.900000000000006,-36.82,4.834485104215848,11680.8,Concepción,Biobío,4.704430256277713,0.9819587126964436,0.955542561170835,7.43028,13111.375962755821,0.15541079924641568,0.6382400869092885,10.9,0.13130051885431418,41.47988219417198,8.198555174845765
8.91,43.4,348.9,12.6,6.579999999999998,-11.100000000000025,-36.82,4.834485104215848,12494.9,Concepción,Biobío,4.8026395082514615,0.9812926639922451,0.9748287181889862,7.78734,13741.43941948445,0.1600851231749253,1.1787072243346006,11.100000000000023,0.13130051885431418,43.07526227856321,8.685723879063866
11.18,33.0,15.3,17.2,-3.82,15.300000000000011,-36.82,4.834485104215848,14865.4,Concepción,Biobío,4.823744200775963,0.9645574184577981,0.9624144357263289,9.25704,16334.85302603255,0.15178564135238234,0.8962520369364476,15.3,0.13130051885431418,54.04954346513318,10.759793391420358
8.35,30.1,30.2,17.4,-6.719999999999999,30.19999999999999,-36.82,4.834485104215848,10735.4,Concepción,Biobío,4.801271530491266,0.8642748019537048,0.8583371158849327,6.8971,12170.5334324848,0.1467667404916195,0.8174904942965779,30.2,0.13130051885431418,40.36795062020233,7.1671149176391875
9.8,28.1,3.4,13.3,-8.719999999999999,3.4000000000000057,-36.82,4.834485104215848,13633.2,Concepción,Biobío,4.77860341949552,0.9982398279237653,0.9867012003063865,8.4966,14992.99043981534,0.1588062622309198,0.7631721890277023,3.4,0.13130051885431418,47.37795402131532,9.669671763002588
5.0,40.2,45.0,18.8,3.3800000000000026,45.0,-36.82,4.834485104215848,6080.9,Concepción,Biobío,4.826075367202602,0.7071067811865476,0.705876746975691,4.0600000000000005,7164.223475937467,0.13883333333333334,1.0917979359043999,45.0,0.13130051885431418,24.17242552107924,3.529383734878455
6.92,47.8,21.3,12.7,10.979999999999997,21.30000000000001,-36.82,4.834485104215848,9461.1,Concepción,Biobío,4.745983707559682,0.9316912275855489,0.9146354350624291,6.04116,10660.152781747383,0.15607431308892233,1.298207495926127,21.3,0.13130051885431418,33.45463692117367,6.329277210632009
13.25,33.6,5.3,10.7,-3.219999999999999,5.300000000000011,-36.82,4.834485104215848,19149.5,Concepción,Biobío,4.8268525060224325,0.9957246981845821,0.9941526659270258,11.83225,20879.03527664066,0.164982338244163,0.9125475285171103,5.3,0.13130051885431418,64.05692763085999,13.172522823533091
3.43,35.1,6.3,16.0,-1.7199999999999989,6.300000000000011,-36.82,4.834485104215848,4665.2,Concepción,Biobío,4.832306896737609,0.9939609554551797,0.9935131201346483,2.8812,5084.128246027347,0.1552644541182422,0.953286257468767,6.3,0.13130051885431418,16.58228390746036,3.407750002061844
9.77,45.4,3.4,11.1,8.579999999999998,3.4000000000000057,-36.82,4.834485104215848,13934.6,Concepción,Biobío,4.780380053558198,0.9982398279237653,0.9870680453462989,8.68553,15326.373873635253,0.16281553352682474,1.2330255296034762,3.4,0.13130051885431418,47.23291946818883,9.643654803033339
4.4,22.3,328.7,12.8,-14.52,-31.30000000000001,-36.82,4.834485104215848,5802.3,Concepción,Biobío,4.680072531255418,0.8544588301328073,0.8271675708558865,3.8368,6770.367643467209,0.15053704856787048,0.6056491037479631,31.30000000000001,0.13130051885431418,21.271734458549734,3.639537311765901
13.01,52.6,357.7,15.1,15.78,-2.2999999999999545,-36.82,4.834485104215848,17250.0,Concepción,Biobío,4.652287760836705,0.999194395114446,0.9615377346046375,11.04549,19490.728758924262,0.15135880723995243,1.4285714285714286,2.3000000000000114,0.13130051885431418,62.89665120584819,12.509605927206334
9.53,56.4,5.5,12.9,19.58,5.5,-36.82,4.834485104215848,12681.8,Concepción,Biobío,4.554928537858894,0.9953961983671789,0.9378369056231318,8.30063,14647.184313071626,0.15190913577407564,1.5317762085822921,5.5,0.13130051885431418,46.07264304317703,8.937585710588445
7.24,15.2,349.6,12.1,-21.62,-10.399999999999975,-36.82,4.834485104215848,9554.1,Concepción,Biobío,4.494369067504978,0.983571470813386,0.9143751813919523,6.3639600000000005,11229.761485696305,0.15064235979716945,0.4128191200434546,10.399999999999977,0.13130051885431418,35.001672154522744,6.6200763132777345
5.25,36.0,8.4,17.0,-0.8200000000000003,8.400000000000006,-36.82,4.834485104215848,7046.3,Concepción,Biobío,4.833990001557876,0.9892723329629883,0.9891710209616168,4.3575,7689.1881271915045,0.15321374211785171,0.977729494839761,8.4,0.13130051885431418,25.381046797133205,5.193147860048488
7.68,31.1,0.5,15.5,-5.719999999999999,0.5,-36.82,4.834485104215848,10481.3,Concepción,Biobío,4.810413430363983,0.9999619230641713,0.9949829528620925,6.489599999999999,11451.464204296495,0.15579367627473362,0.8446496469310157,0.5,0.13130051885431418,37.128845600377716,7.64146907798087
14.45,34.7,19.3,18.4,-2.1199999999999974,19.30000000000001,-36.82,4.834485104215848,18850.6,Concepción,Biobío,4.831176101383728,0.9438009515832294,0.943154959310128,11.7912,20806.598977702917,0.14892006762414875,0.9424225964149919,19.3,0.13130051885431418,69.85830975591901,13.62858916203135
8.62,33.5,16.6,15.8,-3.3200000000000003,16.599999999999994,-36.82,4.834485104215848,11634.2,Concepción,Biobío,4.826371204908958,0.9583225744651332,0.9567141854216032,7.258039999999999,12807.44348701802,0.15407250844907777,0.9098316132536665,16.6,0.13130051885431418,41.67326159834061,8.24687627833422
8.1,43.3,4.2,14.8,6.479999999999997,4.199999999999989,-36.82,4.834485104215848,11121.0,Concepción,Biobío,4.803599080089368,0.9973144772244581,0.9909429447155709,6.901199999999999,12177.76823944326,0.1567309318450871,1.175991309071157,4.2,0.13130051885431418,39.15932934414837,8.026637852196124
11.7,35.9,325.8,12.6,-0.9200000000000016,-34.19999999999999,-36.82,4.834485104215848,15860.8,Concepción,Biobío,4.8338618843485675,0.8270805742745619,0.8269739542241081,10.2258,18044.314389222003,0.1547515903680287,0.9750135795763172,34.19999999999999,0.13130051885431418,56.563475719325425,9.675595264422064
6.93,29.5,44.8,17.9,-7.32,44.80000000000001,-36.82,4.834485104215848,8463.9,Concepción,Biobío,4.795084187169464,0.7095707365365208,0.7037877550760056,5.6895299999999995,10039.671032771055,0.1394226017513689,0.8011950027159153,44.8,0.13130051885431418,33.502981772215826,4.877249142676718
7.56,35.4,356.5,12.0,-1.4200000000000017,-3.5,-36.82,4.834485104215848,10787.6,Concepción,Biobío,4.833000435953088,0.9981347984218669,0.9978282716614717,6.6528,11739.444812984428,0.16289169143050425,0.9614340032590982,3.5,0.13130051885431418,36.54870738787181,7.543581733760726
6.38,40.9,358.0,12.4,4.079999999999998,-2.0,-36.82,4.834485104215848,9043.7,Concepción,Biobío,4.82223296940814,0.9993908270190958,0.9968580503377596,5.58888,9862.065344876202,0.16181596312678034,1.1108093427485062,2.0,0.13130051885431418,30.844014964897113,6.359954361154906
3.96,27.4,351.4,18.4,-9.420000000000002,-8.600000000000023,-36.82,4.834485104215848,5159.9,Concepción,Biobío,4.769292507625402,0.9887563810470058,0.975423090223622,3.23136,5702.016052021007,0.14874486877911536,0.7441607821835958,8.600000000000023,0.13130051885431418,19.14456101269476,3.8626754372855427
11.28,23.7,347.8,17.4,-13.12,-12.200000000000044,-36.82,4.834485104215848,14637.3,Concepción,Biobío,4.708289532571764,0.9774158942860958,0.9519022036128356,9.31728,16441.15175071001,0.1481316185757311,0.643671917436176,12.199999999999989,0.13130051885431418,54.532991975554765,10.737456856752786
13.35,52.8,38.6,16.1,15.979999999999997,38.599999999999994,-36.82,4.834485104215848,16490.0,Concepción,Biobío,4.64767021996071,0.7815204724188188,0.7513208434095939,11.20065,19764.522087625362,0.141005250286457,1.434003259098316,38.6,0.13130051885431418,64.54037614128157,10.03013325951808
13.77,31.7,34.7,10.4,-5.120000000000001,34.69999999999999,-36.82,4.834485104215848,19044.2,Concepción,Biobío,4.815195386655552,0.8221440410307376,0.818863665560859,12.33792,21771.334016807483,0.15787911646985872,0.8609451385116784,34.7,0.13130051885431418,66.57085988505223,11.275752674773027
13.45,35.7,11.1,11.3,-1.1199999999999974,11.099999999999994,-36.82,4.834485104215848,19273.9,Concepción,Biobío,4.833561476020242,0.9812926639922452,0.981105188066047,11.93015,21051.788350112154,0.16358489925480812,0.9695817490494297,11.1,0.13130051885431418,65.02382465170315,13.19586477948833
7.87,33.6,357.3,15.0,-3.219999999999999,-2.7000000000000455,-36.82,4.834485104215848,10841.3,Concepción,Biobío,4.8268525060224325,0.9988898749619699,0.9973128455802044,6.6895,11804.20515819795,0.15725429786542736,0.9125475285171103,2.6999999999999886,0.13130051885431418,38.047397770178726,7.848852094716209
5.69,41.2,15.5,17.5,4.380000000000003,15.5,-36.82,4.834485104215848,7534.1,Concepción,Biobío,4.82036585256648,0.963630453208623,0.9608161429827041,4.69425,8283.412820669815,0.1511523862259351,1.1189570885388376,15.5,0.13130051885431418,27.50822024298818,5.467043853571587
10.29,51.0,1.8,14.6,14.18,1.8000000000000114,-36.82,4.834485104215848,13822.6,Concepción,Biobío,4.687182787252092,0.9995065603657316,0.9690525142804604,8.787659999999999,15506.591150383405,0.15334522589205285,1.3851167843563281,1.8,0.13130051885431418,49.746851722381074,9.971550371945936
14.41,41.5,355.2,10.2,4.68,-4.7999999999999545,-36.82,4.834485104215848,20922.1,Concepción,Biobío,4.818366582959982,0.9964928592495044,0.9931704803431912,12.94018,22834.074221393217,0.16574375988262843,1.127104834329169,4.800000000000011,0.13130051885431418,69.66493035175037,14.311586621745386
11.45,24.7,8.5,11.8,-12.12,8.5,-36.82,4.834485104215848,15973.8,Concepción,Biobío,4.726724462706731,0.9890158633619168,0.9669707062043046,10.098899999999999,17820.38829092238,0.1592570437279416,0.6708310700706138,8.5,0.13130051885431418,55.354854443271456,11.071814586039286
