system_size_kw,tilt,azimuth,losses,tilt_deviation,azimuth_deviation,latitude,solrad_annual,ac_annual,city,region
3.84,38.5,25.5,18.7,4.329999999999998,25.5,-34.17,5.265409702304033,5151.2,Rancagua,O'Higgins
6.76,31.1,336.5,14.9,-3.0700000000000003,-23.5,-34.17,5.265409702304033,9547.3,Rancagua,O'Higgins
2.63,28.8,343.1,12.3,-5.370000000000001,-16.899999999999977,-34.17,5.265409702304033,3860.5,Rancagua,O'Higgins
2.39,36.2,345.3,12.9,2.030000000000001,-14.700000000000045,-34.17,5.265409702304033,3494.7,Rancagua,O'Higgins
14.87,20.8,358.1,11.4,-13.370000000000001,-1.8999999999999773,-34.17,5.265409702304033,21750.8,Rancagua,O'Higgins
8.42,39.8,8.1,19.2,5.6299999999999955,8.099999999999994,-34.17,5.265409702304033,11457.0,Rancagua,O'Higgins
6.62,26.5,12.1,10.5,-7.670000000000002,12.099999999999994,-34.17,5.265409702304033,9912.3,Rancagua,O'Higgins
5.57,37.1,359.9,10.1,2.9299999999999997,-0.10000000000002274,-34.17,5.265409702304033,8488.6,Rancagua,O'Higgins
14.74,30.0,326.8,11.8,-4.170000000000002,-33.19999999999999,-34.17,5.265409702304033,21076.9,Rancagua,O'Higgins
5.28,32.1,18.2,18.1,-2.0700000000000003,18.19999999999999,-34.17,5.265409702304033,7239.3,Rancagua,O'Higgins
11.43,28.1,358.7,15.2,-6.07,-1.2999999999999545,-34.17,5.265409702304033,16354.7,Rancagua,O'Higgins
10.14,44.0,15.8,13.0,7.18,15.800000000000011,-36.82,4.834485104215848,14065.0,Concepción,Biobío
6.65,37.4,345.2,17.0,0.5799999999999983,-14.799999999999955,-36.82,4.834485104215848,8879.2,Concepción,Biobío
2.89,28.8,17.1,14.0,-8.02,17.099999999999994,-36.82,4.834485104215848,3951.5,Concepción,Biobío
13.13,34.3,53.5,16.0,-2.520000000000003,53.5,-36.82,4.834485104215848,15971.8,Concepción,Biobío
4.49,24.0,319.3,20.0,-12.82,-40.69999999999999,-36.82,4.834485104215848,5336.3,Concepción,Biobío
2.43,28.7,338.9,19.8,-8.120000000000001,-21.100000000000023,-36.82,4.834485104215848,3076.4,Concepción,Biobío
9.45,47.7,354.1,15.1,10.880000000000003,-5.899999999999977,-36.82,4.834485104215848,12759.1,Concepción,Biobío
3.08,35.7,349.6,15.7,-1.1199999999999974,-10.399999999999977,-36.82,4.834485104215848,4197.4,Concepción,Biobío
3.24,51.9,351.7,19.0,15.079999999999998,-8.299999999999955,-36.82,4.834485104215848,4108.4,Concepción,Biobío
12.4,36.1,327.4,19.9,-0.7199999999999989,-32.60000000000002,-36.82,4.834485104215848,15484.6,Concepción,Biobío
8.39,36.5,35.1,17.8,-0.3200000000000003,35.099999999999994,-36.82,4.834485104215848,10674.5,Concepción,Biobío
5.14,41.9,324.4,10.7,5.079999999999998,-35.60000000000002,-36.82,4.834485104215848,7068.2,Concepción,Biobío
6.53,15.4,355.0,13.2,-21.42,-5.0,-36.82,4.834485104215848,8557.8,Concepción,Biobío
11.48,38.5,26.1,19.0,1.6799999999999997,26.099999999999994,-36.82,4.834485104215848,14700.5,Concepción,Biobío
2.86,36.4,359.2,17.7,-0.4200000000000017,-0.7999999999999545,-36.82,4.834485104215848,3824.1,Concepción,Biobío
3.51,48.7,335.5,17.4,11.880000000000003,-24.5,-36.82,4.834485104215848,4503.9,Concepción,Biobío
10.01,44.5,326.3,16.7,7.68,-33.69999999999999,-36.82,4.834485104215848,12838.6,Concepción,Biobío
9.89,27.8,354.3,14.2,-9.02,-5.7000000000000455,-36.82,4.834485104215848,13590.6,Concepción,Biobío
14.64,46.8,341.1,14.0,9.979999999999997,-18.899999999999977,-36.82,4.834485104215848,19848.1,Concepción,Biobío
6.87,34.7,5.1,18.1,-2.1199999999999974,5.099999999999994,-36.82,4.834485104215848,9116.2,Concepción,Biobío
2.85,29.6,325.0,12.9,-7.219999999999999,-35.0,-36.82,4.834485104215848,3804.2,Concepción,Biobío
8.99,38.4,20.3,16.8,1.5799999999999983,20.30000000000001,-36.82,4.834485104215848,11934.4,Concepción,Biobío
10.3,35.2,2.9,17.3,-1.6199999999999974,2.9000000000000057,-36.82,4.834485104215848,13818.6,Concepción,Biobío
3.81,49.1,4.7,18.4,12.280000000000001,4.699999999999989,-36.82,4.834485104215848,4928.9,Concepción,Biobío
9.19,39.5,36.0,13.2,2.6799999999999997,36.0,-36.82,4.834485104215848,12293.9,Concepción,Biobío
4.57,38.5,349.1,17.4,1.6799999999999997,-10.899999999999977,-36.82,4.834485104215848,6095.7,Concepción,Biobío
12.98,44.0,341.9,11.1,7.18,-18.100000000000023,-36.82,4.834485104215848,18356.3,Concepción,Biobío
12.86,45.6,346.3,11.4,8.780000000000001,-13.700000000000045,-36.82,4.834485104215848,18146.2,Concepción,Biobío
7.59,43.1,355.2,14.2,6.280000000000001,-4.7999999999999545,-36.82,4.834485104215848,10493.0,Concepción,Biobío
14.57,48.2,357.7,10.6,11.380000000000003,-2.2999999999999545,-36.82,4.834485104215848,20729.4,Concepción,Biobío
14.74,41.7,339.2,19.5,4.880000000000003,-20.799999999999955,-36.82,4.834485104215848,18875.0,Concepción,Biobío
3.68,38.2,309.4,19.0,1.3800000000000026,-50.60000000000002,-36.82,4.834485104215848,4372.1,Concepción,Biobío
6.78,46.7,346.0,10.5,9.880000000000003,-14.0,-36.82,4.834485104215848,9630.0,Concepción,Biobío
9.8,36.1,9.0,18.4,-0.7199999999999989,9.0,-36.82,4.834485104215848,12945.4,Concepción,Biobío
3.1,37.1,3.4,15.1,0.28000000000000114,3.4000000000000057,-36.82,4.834485104215848,4274.0,Concepción,Biobío
6.97,50.6,30.0,17.0,13.780000000000001,30.0,-36.82,4.834485104215848,8812.0,Concepción,Biobío
5.4,49.8,48.9,18.9,12.979999999999997,48.900000000000006,-36.82,4.834485104215848,6302.0,Concepción,Biobío
14.38,36.8,19.0,15.8,-0.020000000000003126,19.0,-36.82,4.834485104215848,19383.7,Concepción,Biobío
7.35,33.2,34.6,11.2,-3.6199999999999974,34.599999999999994,-36.82,4.834485104215848,10099.1,Concepción,Biobío
11.91,48.5,19.2,10.0,11.68,19.19999999999999,-36.82,4.834485104215848,16798.4,Concepción,Biobío
7.03,43.2,42.7,15.0,6.380000000000003,42.69999999999999,-36.82,4.834485104215848,8974.1,Concepción,Biobío
3.71,39.3,46.3,19.5,2.479999999999997,46.30000000000001,-36.82,4.834485104215848,4457.5,Concepción,Biobío
13.22,34.2,23.8,15.7,-2.6199999999999974,23.80000000000001,-36.82,4.834485104215848,17676.5,Concepción,Biobío
2.01,39.5,17.7,13.7,2.6799999999999997,17.69999999999999,-36.82,4.834485104215848,2771.6,Concepción,Biobío
2.73,36.6,354.9,10.3,-0.21999999999999886,-5.100000000000023,-36.82,4.834485104215848,3965.8,Concepción,Biobío
6.74,31.5,359.0,19.1,-5.32,-1.0,-36.82,4.834485104215848,8801.5,Concepción,Biobío
10.93,37.9,351.6,13.3,1.0799999999999983,-8.399999999999977,-36.82,4.834485104215848,15339.7,Concepción,Biobío
6.44,38.9,15.5,17.0,2.0799999999999983,15.5,-36.82,4.834485104215848,8587.3,Concepción,Biobío
2.86,33.8,342.0,16.9,-3.020000000000003,-18.0,-36.82,4.834485104215848,3805.2,Concepción,Biobío
6.13,44.1,355.2,12.5,7.280000000000001,-4.7999999999999545,-36.82,4.834485104215848,8627.1,Concepción,Biobío
5.18,47.1,301.1,10.6,10.280000000000001,-58.89999999999998,-36.82,4.834485104215848,6442.7,Concepción,Biobío
2.07,44.6,43.1,13.9,7.780000000000001,43.099999999999994,-36.82,4.834485104215848,2668.0,Concepción,Biobío
8.95,34.6,354.5,13.2,-2.219999999999999,-5.5,-36.82,4.834485104215848,12591.5,Concepción,Biobío
3.52,42.9,11.4,17.0,6.079999999999998,11.400000000000006,-36.82,4.834485104215848,4686.9,Concepción,Biobío
5.74,37.4,36.4,18.2,0.5799999999999983,36.400000000000006,-36.82,4.834485104215848,7234.6,Concepción,Biobío
10.34,26.9,7.5,12.2,-9.920000000000002,7.5,-36.82,4.834485104215848,14473.5,Concepción,Biobío
11.43,42.2,36.1,15.3,5.380000000000003,36.099999999999994,-36.82,4.834485104215848,14871.0,Concepción,Biobío
5.42,38.0,329.0,10.4,1.1799999999999997,-31.0,-36.82,4.834485104215848,7598.8,Concepción,Biobío
6.28,57.6,59.9,12.1,20.78,59.900000000000006,-36.82,4.834485104215848,7253.7,Concepción,Biobío
5.21,48.5,27.2,17.6,11.68,27.19999999999999,-36.82,4.834485104215848,6630.9,Concepción,Biobío
14.44,42.5,5.2,17.9,5.68,5.199999999999989,-36.82,4.834485104215848,19117.0,Concepción,Biobío
4.48,38.8,35.6,17.8,1.9799999999999969,35.599999999999994,-36.82,4.834485104215848,5684.9,Concepción,Biobío
4.38,38.1,330.8,11.4,1.2800000000000011,-29.19999999999999,-36.82,4.834485104215848,6093.1,Concepción,Biobío
7.79,28.8,352.8,15.5,-8.02,-7.2000000000000455,-36.82,4.834485104215848,10549.8,Concepción,Biobío
4.46,22.9,36.1,14.2,-13.920000000000002,36.099999999999994,-36.82,4.834485104215848,5730.9,Concepción,Biobío
4.04,29.8,313.3,19.9,-7.02,-46.69999999999999,-36.82,4.834485104215848,4782.2,Concepción,Biobío
3.25,36.4,14.0,16.5,-0.4200000000000017,14.0,-36.82,4.834485104215848,4364.3,Concepción,Biobío
10.32,20.0,13.3,19.4,-16.82,13.300000000000011,-36.82,4.834485104215848,12843.6,Concepción,Biobío
9.96,32.5,49.2,11.5,-4.32,49.19999999999999,-36.82,4.834485104215848,12970.9,Concepción,Biobío
10.45,34.8,320.4,14.5,-2.020000000000003,-39.60000000000002,-36.82,4.834485104215848,13637.5,Concepción,Biobío
12.05,35.1,40.2,17.7,-1.7199999999999989,40.19999999999999,-36.82,4.834485104215848,15106.4,Concepción,Biobío
6.24,31.5,346.0,13.7,-5.32,-14.0,-36.82,4.834485104215848,8643.4,Concepción,Biobío
13.94,34.1,348.8,16.3,-2.719999999999999,-11.200000000000045,-36.82,4.834485104215848,18818.2,Concepción,Biobío
11.53,50.6,329.4,15.1,13.780000000000001,-30.600000000000023,-36.82,4.834485104215848,14882.9,Concepción,Biobío
12.46,42.1,332.8,19.9,5.280000000000001,-27.200000000000045,-36.82,4.834485104215848,15674.0,Concepción,Biobío
11.37,32.3,10.1,11.7,-4.520000000000003,10.099999999999994,-36.82,4.834485104215848,16177.4,Concepción,Biobío
6.66,36.3,332.2,19.4,-0.5200000000000031,-27.799999999999955,-36.82,4.834485104215848,8460.9,Concepción,Biobío
5.68,36.6,18.5,14.0,-0.21999999999999886,18.5,-36.82,4.834485104215848,7822.2,Concepción,Biobío
7.49,30.7,343.4,14.7,-6.120000000000001,-16.600000000000023,-36.82,4.834485104215848,10207.7,Concepción,Biobío
3.26,30.7,329.7,15.3,-6.120000000000001,-30.30000000000001,-36.82,4.834485104215848,4302.9,Concepción,Biobío
7.87,44.9,346.8,12.7,8.079999999999998,-13.200000000000045,-36.82,4.834485104215848,10967.6,Concepción,Biobío
2.56,33.5,8.4,19.6,-3.3200000000000003,8.400000000000006,-36.82,4.834485104215848,3325.2,Concepción,Biobío
2.05,28.1,353.1,19.1,-8.719999999999999,-6.899999999999977,-36.82,4.834485104215848,2656.5,Concepción,Biobío
14.11,36.5,0.9,19.7,-0.3200000000000003,0.9000000000000057,-36.82,4.834485104215848,18380.1,Concepción,Biobío
10.96,37.8,17.4,20.0,0.9799999999999969,17.400000000000006,-36.82,4.834485104215848,14071.3,Concepción,Biobío
9.3,21.0,27.1,16.7,-15.82,27.099999999999994,-36.82,4.834485104215848,11768.3,Concepción,Biobío
6.43,36.5,352.2,14.5,-0.3200000000000003,-7.7999999999999545,-36.82,4.834485104215848,8906.0,Concepción,Biobío
9.42,43.8,333.9,18.5,6.979999999999997,-26.100000000000023,-36.82,4.834485104215848,12043.8,Concepción,Biobío
13.59,40.4,1.9,10.2,3.5799999999999983,1.9000000000000057,-36.82,4.834485104215848,19756.2,Concepción,Biobío
10.48,54.7,11.8,18.3,17.880000000000003,11.800000000000011,-36.82,4.834485104215848,13152.1,Concepción,Biobío
9.83,46.8,323.5,15.0,9.979999999999997,-36.5,-36.82,4.834485104215848,12688.6,Concepción,Biobío
7.98,48.4,337.7,16.7,11.579999999999998,-22.299999999999955,-36.82,4.834485104215848,10368.7,Concepción,Biobío
6.49,59.2,342.0,13.7,22.380000000000003,-18.0,-36.82,4.834485104215848,8302.0,Concepción,Biobío
11.08,42.9,354.8,13.7,6.079999999999998,-5.2000000000000455,-36.82,4.834485104215848,15419.8,Concepción,Biobío
14.75,38.1,341.0,10.3,1.2800000000000011,-19.0,-36.82,4.834485104215848,21171.7,Concepción,Biobío
7.52,44.6,17.7,14.2,7.780000000000001,17.69999999999999,-36.82,4.834485104215848,10249.6,Concepción,Biobío
7.1,32.3,319.9,14.1,-4.520000000000003,-40.10000000000002,-36.82,4.834485104215848,9269.0,Concepción,Biobío
7.57,37.7,320.5,12.2,0.8800000000000026,-39.5,-36.82,4.834485104215848,10139.7,Concepción,Biobío
7.53,31.6,351.7,12.5,-5.219999999999999,-8.299999999999955,-36.82,4.834485104215848,10627.3,Concepción,Biobío
14.88,40.0,355.6,15.8,3.1799999999999997,-4.399999999999977,-36.82,4.834485104215848,20274.8,Concepción,Biobío
11.19,31.6,323.6,13.2,-5.219999999999999,-36.39999999999998,-36.82,4.834485104215848,14915.5,Concepción,Biobío
6.67,31.3,344.8,18.3,-5.52,-15.200000000000045,-36.82,4.834485104215848,8725.2,Concepción,Biobío
6.83,40.1,350.0,11.1,3.280000000000001,-10.0,-36.82,4.834485104215848,9797.9,Concepción,Biobío
7.6,35.7,350.2,15.8,-1.1199999999999974,-9.799999999999955,-36.82,4.834485104215848,10348.7,Concepción,Biobío
2.48,21.4,3.8,11.6,-15.420000000000002,3.8000000000000114,-36.82,4.834485104215848,3424.2,Concepción,Biobío
8.86,25.2,343.5,15.3,-11.620000000000001,-16.5,-36.82,4.834485104215848,11809.0,Concepción,Biobío
12.55,27.6,36.9,15.5,-9.219999999999999,36.900000000000006,-36.82,4.834485104215848,16107.4,Concepción,Biobío
10.59,29.8,12.2,16.4,-7.02,12.199999999999989,-36.82,4.834485104215848,14170.9,Concepción,Biobío
4.58,40.1,339.8,14.3,3.280000000000001,-20.200000000000045,-36.82,4.834485104215848,6262.2,Concepción,Biobío
11.46,38.6,2.4,15.1,1.7800000000000011,2.4000000000000057,-36.82,4.834485104215848,15786.7,Concepción,Biobío
11.35,45.3,3.1,11.8,8.479999999999997,3.0999999999999943,-36.82,4.834485104215848,16063.8,Concepción,Biobío
5.41,42.8,30.4,14.6,5.979999999999997,30.400000000000006,-36.82,4.834485104215848,7197.9,Concepción,Biobío
10.1,45.4,345.0,13.7,8.579999999999998,-15.0,-36.82,4.834485104215848,13859.5,Concepción,Biobío
9.94,41.7,19.2,16.7,4.880000000000003,19.19999999999999,-36.82,4.834485104215848,13211.5,Concepción,Biobío
12.92,38.5,1.0,14.3,1.6799999999999997,1.0,-36.82,4.834485104215848,17947.4,Concepción,Biobío
3.77,45.6,37.3,17.8,8.780000000000001,37.30000000000001,-36.82,4.834485104215848,4708.4,Concepción,Biobío
4.53,44.2,32.3,14.3,7.380000000000003,32.30000000000001,-36.82,4.834485104215848,6009.2,Concepción,Biobío
8.32,39.8,4.9,12.4,2.979999999999997,4.900000000000006,-36.82,4.834485104215848,11803.5,Concepción,Biobío
2.57,47.0,353.4,12.7,10.18,-6.600000000000023,-36.82,4.834485104215848,3582.1,Concepción,Biobío
7.4,18.1,12.7,10.5,-18.72,12.699999999999989,-36.82,4.834485104215848,10124.2,Concepción,Biobío
12.25,34.5,355.5,15.4,-2.3200000000000003,-4.5,-36.82,4.834485104215848,16788.2,Concepción,Biobío
3.93,34.4,42.0,18.3,-2.4200000000000017,42.0,-36.82,4.834485104215848,4863.8,Concepción,Biobío
7.98,46.0,2.0,17.7,9.18,2.0,-36.82,4.834485104215848,10519.6,Concepción,Biobío
14.87,49.4,349.9,14.4,12.579999999999998,-10.100000000000023,-36.82,4.834485104215848,20084.8,Concepción,Biobío
8.58,25.2,348.5,12.0,-11.620000000000001,-11.5,-36.82,4.834485104215848,11944.1,Concepción,Biobío
8.48,48.1,329.7,18.6,11.280000000000001,-30.30000000000001,-36.82,4.834485104215848,10596.6,Concepción,Biobío
9.26,27.4,13.9,10.6,-9.420000000000002,13.900000000000006,-36.82,4.834485104215848,13169.3,Concepción,Biobío
4.42,27.7,339.5,14.0,-9.120000000000001,-20.5,-36.82,4.834485104215848,5991.6,Concepción,Biobío
3.91,34.9,27.5,18.6,-1.9200000000000017,27.5,-36.82,4.834485104215848,5021.2,Concepción,Biobío
10.81,34.3,327.7,13.9,-2.520000000000003,-32.30000000000001,-36.82,4.834485104215848,14482.7,Concepción,Biobío
7.14,24.4,3.2,11.2,-12.420000000000002,3.1999999999999886,-36.82,4.834485104215848,10052.7,Concepción,Biobío
5.77,42.0,28.8,12.7,5.18,28.80000000000001,-36.82,4.834485104215848,7888.4,Concepción,Biobío
2.41,42.3,306.2,16.0,5.479999999999997,-53.80000000000001,-36.82,4.834485104215848,2914.4,Concepción,Biobío
13.0,45.3,50.5,11.5,8.479999999999997,50.5,-36.82,4.834485104215848,16702.6,Concepción,Biobío
2.42,33.4,349.4,16.5,-3.4200000000000017,-10.600000000000023,-36.82,4.834485104215848,3257.8,Concepción,Biobío
11.75,36.5,3.5,14.4,-0.3200000000000003,3.5,-36.82,4.834485104215848,16318.6,Concepción,Biobío
6.97,36.6,14.3,13.3,-0.21999999999999886,14.300000000000011,-36.82,4.834485104215848,9720.4,Concepción,Biobío
9.78,50.3,18.2,12.4,13.479999999999997,18.19999999999999,-36.82,4.834485104215848,13353.0,Concepción,Biobío
5.22,14.1,6.8,18.2,-22.72,6.800000000000011,-36.82,4.834485104215848,6380.0,Concepción,Biobío
4.02,29.2,24.9,14.0,-7.620000000000001,24.900000000000006,-36.82,4.834485104215848,5432.0,Concepción,Biobío
8.93,36.9,13.0,17.4,0.0799999999999983,13.0,-36.82,4.834485104215848,11901.9,Concepción,Biobío
11.04,28.1,44.0,14.4,-8.719999999999999,44.0,-36.82,4.834485104215848,14059.4,Concepción,Biobío
4.54,34.8,13.1,10.9,-2.020000000000003,13.099999999999994,-36.82,4.834485104215848,6518.8,Concepción,Biobío
7.67,35.8,49.1,14.4,-1.0200000000000031,49.099999999999994,-36.82,4.834485104215848,9692.8,Concepción,Biobío
7.78,31.6,22.5,15.1,-5.219999999999999,22.5,-36.82,4.834485104215848,10472.6,Concepción,Biobío
4.81,37.3,314.9,14.6,0.4799999999999969,-45.10000000000002,-36.82,4.834485104215848,6154.3,Concepción,Biobío
9.35,41.8,65.3,18.2,4.979999999999997,65.30000000000001,-36.82,4.834485104215848,10412.3,Concepción,Biobío
3.9,34.9,345.6,19.1,-1.9200000000000017,-14.399999999999977,-36.82,4.834485104215848,5073.4,Concepción,Biobío
8.63,33.2,37.4,17.9,-3.6199999999999974,37.400000000000006,-36.82,4.834485104215848,10870.5,Concepción,Biobío
3.47,35.5,0.7,15.8,-1.3200000000000003,0.6999999999999886,-36.82,4.834485104215848,4745.1,Concepción,Biobío
8.31,36.8,26.5,15.4,-0.020000000000003126,26.5,-36.82,4.834485104215848,11106.1,Concepción,Biobío
6.05,22.9,342.8,16.4,-13.920000000000002,-17.200000000000045,-36.82,4.834485104215848,7874.3,Concepción,Biobío
7.88,40.5,15.6,12.9,3.6799999999999997,15.599999999999994,-36.82,4.834485104215848,11014.0,Concepción,Biobío
7.64,33.2,353.7,18.1,-3.6199999999999974,-6.2999999999999545,-36.82,4.834485104215848,10115.4,Concepción,Biobío
13.8,46.9,39.5,18.6,10.079999999999998,39.5,-36.82,4.834485104215848,16904.5,Concepción,Biobío
8.37,41.5,11.0,12.7,4.68,11.0,-36.82,4.834485104215848,11766.9,Concepción,Biobío
12.64,46.2,23.4,19.0,9.380000000000003,23.400000000000006,-36.82,4.834485104215848,16049.3,Concepción,Biobío
4.93,28.7,305.9,18.5,-8.120000000000001,-54.10000000000002,-36.82,4.834485104215848,5754.7,Concepción,Biobío
6.58,33.8,357.9,14.2,-3.020000000000003,-2.1000000000000227,-36.82,4.834485104215848,9139.7,Concepción,Biobío
2.98,26.9,10.3,19.1,-9.920000000000002,10.300000000000011,-36.82,4.834485104215848,3833.9,Concepción,Biobío
7.47,31.2,5.6,11.2,-5.620000000000001,5.599999999999994,-36.82,4.834485104215848,10699.6,Concepción,Biobío
10.69,46.8,24.0,10.3,9.979999999999997,24.0,-36.82,4.834485104215848,14996.9,Concepción,Biobío
12.9,48.7,350.9,13.5,11.880000000000003,-9.100000000000023,-36.82,4.834485104215848,17662.9,Concepción,Biobío
9.36,27.6,1.2,15.7,-9.219999999999999,1.1999999999999886,-36.82,4.834485104215848,12643.4,Concepción,Biobío
10.32,33.2,29.5,13.5,-3.6199999999999974,29.5,-36.82,4.834485104215848,13979.4,Concepción,Biobío
4.3,36.2,303.0,19.4,-0.6199999999999974,-57.0,-36.82,4.834485104215848,4947.5,Concepción,Biobío
2.48,41.5,14.7,12.5,4.68,14.699999999999989,-36.82,4.834485104215848,3484.3,Concepción,Biobío
12.29,22.7,351.7,12.8,-14.120000000000001,-8.299999999999955,-36.82,4.834485104215848,16825.9,Concepción,Biobío
4.17,24.0,337.2,16.3,-12.82,-22.799999999999955,-36.82,4.834485104215848,5413.0,Concepción,Biobío
3.19,40.7,8.4,10.0,3.8800000000000026,8.400000000000006,-36.82,4.834485104215848,4627.1,Concepción,Biobío
14.19,21.2,30.7,17.3,-15.620000000000001,30.69999999999999,-36.82,4.834485104215848,17693.7,Concepción,Biobío
14.53,33.2,26.0,13.8,-3.6199999999999974,26.0,-36.82,4.834485104215848,19768.3,Concepción,Biobío
10.01,38.1,356.6,19.8,1.2800000000000011,-3.3999999999999773,-36.82,4.834485104215848,13025.3,Concepción,Biobío
6.92,40.1,21.9,16.9,3.280000000000001,21.900000000000006,-36.82,4.834485104215848,9148.9,Concepción,Biobío
12.83,35.7,21.7,10.5,-1.1199999999999974,21.69999999999999,-36.82,4.834485104215848,18297.5,Concepción,Biobío
4.66,33.9,357.8,10.9,-2.9200000000000017,-2.2000000000000455,-36.82,4.834485104215848,6728.5,Concepción,Biobío
7.58,43.6,342.7,10.9,6.780000000000001,-17.299999999999955,-36.82,4.834485104215848,10765.8,Concepción,Biobío
6.64,39.1,344.1,19.5,2.280000000000001,-15.899999999999977,-36.82,4.834485104215848,8583.7,Concepción,Biobío
13.87,31.6,20.9,16.8,-5.219999999999999,20.900000000000006,-36.82,4.834485104215848,18325.8,Concepción,Biobío
13.96,37.1,358.9,14.3,0.28000000000000114,-1.1000000000000227,-36.82,4.834485104215848,19416.5,Concepción,Biobío
10.46,39.9,333.8,12.0,3.0799999999999983,-26.200000000000045,-36.82,4.834485104215848,14531.8,Concepción,Biobío
3.44,50.6,317.9,18.7,13.780000000000001,-42.10000000000002,-36.82,4.834485104215848,4112.1,Concepción,Biobío
8.27,43.1,20.8,12.0,6.280000000000001,20.80000000000001,-36.82,4.834485104215848,11543.0,Concepción,Biobío
5.19,46.5,346.3,17.1,9.68,-13.700000000000045,-36.82,4.834485104215848,6835.4,Concepción,Biobío
13.5,31.9,8.3,17.6,-4.920000000000002,8.300000000000011,-36.82,4.834485104215848,17939.1,Concepción,Biobío
3.8,32.6,31.0,12.9,-4.219999999999999,31.0,-36.82,4.834485104215848,5158.6,Concepción,Biobío
2.71,34.9,327.3,15.0,-1.9200000000000017,-32.69999999999999,-36.82,4.834485104215848,3577.8,Concepción,Biobío
11.16,35.7,358.9,12.2,-1.1199999999999974,-1.1000000000000227,-36.82,4.834485104215848,15889.4,Concepción,Biobío
7.89,28.8,355.7,13.8,-8.02,-4.2999999999999545,-36.82,4.834485104215848,10926.2,Concepción,Biobío
12.9,46.9,9.5,19.7,10.079999999999998,9.5,-36.82,4.834485104215848,16501.1,Concepción,Biobío
2.97,43.9,31.0,16.9,7.079999999999998,31.0,-36.82,4.834485104215848,3829.5,Concepción,Biobío
12.41,34.4,326.8,18.5,-2.4200000000000017,-33.19999999999999,-36.82,4.834485104215848,15726.2,Concepción,Biobío
2.49,42.0,14.2,15.4,5.18,14.199999999999989,-36.82,4.834485104215848,3372.2,Concepción,Biobío
2.36,38.6,25.8,12.4,1.7800000000000011,25.80000000000001,-36.82,4.834485104215848,3276.1,Concepción,Biobío
8.0,42.6,355.3,17.1,5.780000000000001,-4.7000000000000455,-36.82,4.834485104215848,10692.5,Concepción,Biobío
4.88,26.1,356.6,15.0,-10.719999999999999,-3.3999999999999773,-36.82,4.834485104215848,6605.9,Concepción,Biobío
9.72,35.7,10.5,11.8,-1.1199999999999974,10.5,-36.82,4.834485104215848,13855.2,Concepción,Biobío
2.34,36.4,8.6,14.1,-0.4200000000000017,8.599999999999994,-36.82,4.834485104215848,3245.8,Concepción,Biobío
2.46,41.8,14.6,16.3,4.979999999999997,14.599999999999994,-36.82,4.834485104215848,3300.3,Concepción,Biobío
11.45,31.8,14.0,17.4,-5.02,14.0,-36.82,4.834485104215848,15188.1,Concepción,Biobío
4.73,16.8,335.5,12.4,-20.02,-24.5,-36.82,4.834485104215848,6175.1,Concepción,Biobío
10.53,28.2,24.8,18.8,-8.620000000000001,24.80000000000001,-36.82,4.834485104215848,13410.7,Concepción,Biobío
11.75,36.3,29.2,13.8,-0.5200000000000031,29.19999999999999,-36.82,4.834485104215848,15907.0,Concepción,Biobío
2.77,37.3,4.7,12.7,0.4799999999999969,4.699999999999989,-36.82,4.834485104215848,3922.5,Concepción,Biobío
12.01,50.3,322.6,12.0,13.479999999999997,-37.39999999999998,-36.82,4.834485104215848,15806.7,Concepción,Biobío
5.49,41.5,357.1,18.0,4.68,-2.8999999999999773,-36.82,4.834485104215848,7275.2,Concepción,Biobío
7.06,37.5,4.9,13.5,0.6799999999999997,4.900000000000006,-36.82,4.834485104215848,9902.5,Concepción,Biobío
3.13,36.6,331.4,14.8,-0.21999999999999886,-28.600000000000023,-36.82,4.834485104215848,4187.1,Concepción,Biobío
12.9,45.7,351.0,12.2,8.880000000000003,-9.0,-36.82,4.834485104215848,18104.8,Concepción,Biobío
9.29,32.1,324.8,16.9,-4.719999999999999,-35.19999999999999,-36.82,4.834485104215848,11905.8,Concepción,Biobío
8.56,35.7,15.2,17.8,-1.1199999999999974,15.199999999999989,-36.82,4.834485104215848,11316.6,Concepción,Biobío
14.59,28.1,4.1,13.4,-8.719999999999999,4.099999999999994,-36.82,4.834485104215848,20258.6,Concepción,Biobío
6.35,48.2,318.9,19.5,11.380000000000003,-41.10000000000002,-36.82,4.834485104215848,7618.0,Concepción,Biobío
13.58,40.0,8.8,10.3,3.1799999999999997,8.800000000000011,-36.82,4.834485104215848,19680.5,Concepción,Biobío
11.36,31.2,358.6,11.3,-5.620000000000001,-1.3999999999999773,-36.82,4.834485104215848,16260.9,Concepción,Biobío
14.07,35.9,12.9,15.9,-0.9200000000000017,12.900000000000006,-36.82,4.834485104215848,19083.6,Concepción,Biobío
13.8,40.9,350.2,17.0,4.079999999999998,-9.799999999999955,-36.82,4.834485104215848,18473.1,Concepción,Biobío
14.88,34.8,340.0,12.5,-2.020000000000003,-20.0,-36.82,4.834485104215848,20798.7,Concepción,Biobío
3.71,32.5,340.7,15.5,-4.32,-19.299999999999955,-36.82,4.834485104215848,5002.1,Concepción,Biobío
12.35,31.6,346.5,13.2,-5.219999999999999,-13.5,-36.82,4.834485104215848,17206.3,Concepción,Biobío
12.46,39.5,0.5,15.5,2.6799999999999997,0.5,-36.82,4.834485104215848,17057.6,Concepción,Biobío
